icp_number,meter_serial_number,channel_number,started_at,ended_at,value,unit_code,status
0005424879RN95C,208034815,1,4/01/2018 13:00,4/01/2018 13:29,0.176,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 13:30,4/01/2018 13:59,0.186,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 14:00,4/01/2018 14:29,0.363,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 14:30,4/01/2018 14:59,0.128,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 15:00,4/01/2018 15:29,0.121,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 15:30,4/01/2018 15:59,0.121,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 16:00,4/01/2018 16:29,0.114,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 16:30,4/01/2018 16:59,0.208,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 17:00,4/01/2018 17:29,0.145,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 17:30,4/01/2018 17:59,0.162,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 18:00,4/01/2018 18:29,0.146,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 18:30,4/01/2018 18:59,0.154,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 19:00,4/01/2018 19:29,0.143,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 19:30,4/01/2018 19:59,0.144,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 20:00,4/01/2018 20:29,0.156,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 20:30,4/01/2018 20:59,0.202,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 21:00,4/01/2018 21:29,0.419,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 21:30,4/01/2018 21:59,0.396,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 22:00,4/01/2018 22:29,0.406,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 22:30,4/01/2018 22:59,0.4,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 23:00,4/01/2018 23:29,0.391,kWh,validated
0005424879RN95C,208034815,1,4/01/2018 23:30,4/01/2018 23:59,0.325,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 0:00,5/01/2018 0:29,0.218,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 0:30,5/01/2018 0:59,0.15,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 1:00,5/01/2018 1:29,0.143,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 1:30,5/01/2018 1:59,0.141,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 2:00,5/01/2018 2:29,0.137,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 2:30,5/01/2018 2:59,0.136,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 3:00,5/01/2018 3:29,0.136,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 3:30,5/01/2018 3:59,0.134,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 4:00,5/01/2018 4:29,0.105,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 4:30,5/01/2018 4:59,0.108,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 5:00,5/01/2018 5:29,0.109,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 5:30,5/01/2018 5:59,0.122,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 6:00,5/01/2018 6:29,0.115,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 6:30,5/01/2018 6:59,0.129,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 7:00,5/01/2018 7:29,0.113,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 7:30,5/01/2018 7:59,0.097,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 8:00,5/01/2018 8:29,0.112,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 8:30,5/01/2018 8:59,0.192,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 9:00,5/01/2018 9:29,0.152,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 9:30,5/01/2018 9:59,0.271,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 10:00,5/01/2018 10:29,0.266,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 10:30,5/01/2018 10:59,0.635,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 11:00,5/01/2018 11:29,0.269,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 11:30,5/01/2018 11:59,0.14,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 12:00,5/01/2018 12:29,0.383,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 12:30,5/01/2018 12:59,0.187,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 13:00,5/01/2018 13:29,0.161,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 13:30,5/01/2018 13:59,0.169,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 14:00,5/01/2018 14:29,0.154,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 14:30,5/01/2018 14:59,0.721,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 15:00,5/01/2018 15:29,0.446,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 15:30,5/01/2018 15:59,0.573,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 16:00,5/01/2018 16:29,0.307,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 16:30,5/01/2018 16:59,0.164,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 17:00,5/01/2018 17:29,0.166,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 17:30,5/01/2018 17:59,0.157,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 18:00,5/01/2018 18:29,0.191,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 18:30,5/01/2018 18:59,0.333,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 19:00,5/01/2018 19:29,0.523,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 19:30,5/01/2018 19:59,0.735,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 20:00,5/01/2018 20:29,0.546,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 20:30,5/01/2018 20:59,0.494,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 21:00,5/01/2018 21:29,0.505,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 21:30,5/01/2018 21:59,0.435,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 22:00,5/01/2018 22:29,0.485,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 22:30,5/01/2018 22:59,0.48,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 23:00,5/01/2018 23:29,0.18,kWh,validated
0005424879RN95C,208034815,1,5/01/2018 23:30,5/01/2018 23:59,0.173,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 0:00,6/01/2018 0:29,0.117,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 0:30,6/01/2018 0:59,0.113,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 1:00,6/01/2018 1:29,0.113,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 1:30,6/01/2018 1:59,0.119,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 2:00,6/01/2018 2:29,0.117,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 2:30,6/01/2018 2:59,0.111,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 3:00,6/01/2018 3:29,0.11,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 3:30,6/01/2018 3:59,0.112,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 4:00,6/01/2018 4:29,0.116,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 4:30,6/01/2018 4:59,0.116,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 5:00,6/01/2018 5:29,0.111,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 5:30,6/01/2018 5:59,0.109,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 6:00,6/01/2018 6:29,0.11,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 6:30,6/01/2018 6:59,0.116,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 7:00,6/01/2018 7:29,0.115,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 7:30,6/01/2018 7:59,0.114,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 8:00,6/01/2018 8:29,0.11,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 8:30,6/01/2018 8:59,0.107,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 9:00,6/01/2018 9:29,0.113,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 9:30,6/01/2018 9:59,0.114,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 10:00,6/01/2018 10:29,0.116,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 10:30,6/01/2018 10:59,0.206,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 11:00,6/01/2018 11:29,0.14,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 11:30,6/01/2018 11:59,0.111,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 12:00,6/01/2018 12:29,0.114,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 12:30,6/01/2018 12:59,0.115,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 13:00,6/01/2018 13:29,0.134,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 13:30,6/01/2018 13:59,0.153,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 14:00,6/01/2018 14:29,0.132,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 14:30,6/01/2018 14:59,0.336,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 15:00,6/01/2018 15:29,0.144,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 15:30,6/01/2018 15:59,0.257,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 16:00,6/01/2018 16:29,0.246,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 16:30,6/01/2018 16:59,0.218,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 17:00,6/01/2018 17:29,0.151,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 17:30,6/01/2018 17:59,0.151,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 18:00,6/01/2018 18:29,0.151,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 18:30,6/01/2018 18:59,0.135,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 19:00,6/01/2018 19:29,0.144,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 19:30,6/01/2018 19:59,0.428,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 20:00,6/01/2018 20:29,0.151,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 20:30,6/01/2018 20:59,0.197,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 21:00,6/01/2018 21:29,0.163,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 21:30,6/01/2018 21:59,0.165,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 22:00,6/01/2018 22:29,0.161,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 22:30,6/01/2018 22:59,0.152,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 23:00,6/01/2018 23:29,0.195,kWh,validated
0005424879RN95C,208034815,1,6/01/2018 23:30,6/01/2018 23:59,0.171,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 0:00,7/01/2018 0:29,0.163,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 0:30,7/01/2018 0:59,0.162,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 1:00,7/01/2018 1:29,0.155,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 1:30,7/01/2018 1:59,0.121,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 2:00,7/01/2018 2:29,0.117,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 2:30,7/01/2018 2:59,0.118,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 3:00,7/01/2018 3:29,0.115,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 3:30,7/01/2018 3:59,0.111,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 4:00,7/01/2018 4:29,0.109,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 4:30,7/01/2018 4:59,0.114,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 5:00,7/01/2018 5:29,0.114,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 5:30,7/01/2018 5:59,0.115,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 6:00,7/01/2018 6:29,0.109,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 6:30,7/01/2018 6:59,0.111,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 7:00,7/01/2018 7:29,0.11,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 7:30,7/01/2018 7:59,0.114,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 8:00,7/01/2018 8:29,0.113,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 8:30,7/01/2018 8:59,0.11,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 9:00,7/01/2018 9:29,0.108,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 9:30,7/01/2018 9:59,0.108,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 10:00,7/01/2018 10:29,0.113,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 10:30,7/01/2018 10:59,0.171,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 11:00,7/01/2018 11:29,0.113,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 11:30,7/01/2018 11:59,0.16,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 12:00,7/01/2018 12:29,0.217,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 12:30,7/01/2018 12:59,0.205,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 13:00,7/01/2018 13:29,0.649,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 13:30,7/01/2018 13:59,0.444,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 14:00,7/01/2018 14:29,0.397,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 14:30,7/01/2018 14:59,1.109,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 15:00,7/01/2018 15:29,0.142,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 15:30,7/01/2018 15:59,0.228,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 16:00,7/01/2018 16:29,0.181,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 16:30,7/01/2018 16:59,0.3,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 17:00,7/01/2018 17:29,0.46,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 17:30,7/01/2018 17:59,0.385,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 18:00,7/01/2018 18:29,0.305,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 18:30,7/01/2018 18:59,0.174,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 19:00,7/01/2018 19:29,0.158,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 19:30,7/01/2018 19:59,0.174,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 20:00,7/01/2018 20:29,0.189,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 20:30,7/01/2018 20:59,0.189,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 21:00,7/01/2018 21:29,0.191,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 21:30,7/01/2018 21:59,0.313,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 22:00,7/01/2018 22:29,0.472,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 22:30,7/01/2018 22:59,0.489,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 23:00,7/01/2018 23:29,0.451,kWh,validated
0005424879RN95C,208034815,1,7/01/2018 23:30,7/01/2018 23:59,0.169,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 0:00,8/01/2018 0:29,0.188,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 0:30,8/01/2018 0:59,0.185,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 1:00,8/01/2018 1:29,0.256,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 1:30,8/01/2018 1:59,0.186,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 2:00,8/01/2018 2:29,0.126,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 2:30,8/01/2018 2:59,0.125,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 3:00,8/01/2018 3:29,0.129,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 3:30,8/01/2018 3:59,0.12,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 4:00,8/01/2018 4:29,0.118,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 4:30,8/01/2018 4:59,0.122,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 5:00,8/01/2018 5:29,0.125,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 5:30,8/01/2018 5:59,0.126,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 6:00,8/01/2018 6:29,0.119,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 6:30,8/01/2018 6:59,0.119,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 7:00,8/01/2018 7:29,0.146,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 7:30,8/01/2018 7:59,0.171,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 8:00,8/01/2018 8:29,0.124,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 8:30,8/01/2018 8:59,0.118,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 9:00,8/01/2018 9:29,0.118,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 9:30,8/01/2018 9:59,0.124,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 10:00,8/01/2018 10:29,0.173,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 10:30,8/01/2018 10:59,0.188,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 11:00,8/01/2018 11:29,0.373,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 11:30,8/01/2018 11:59,0.247,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 12:00,8/01/2018 12:29,0.521,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 12:30,8/01/2018 12:59,0.178,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 13:00,8/01/2018 13:29,0.182,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 13:30,8/01/2018 13:59,0.298,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 14:00,8/01/2018 14:29,0.669,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 14:30,8/01/2018 14:59,0.229,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 15:00,8/01/2018 15:29,0.742,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 15:30,8/01/2018 15:59,0.155,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 16:00,8/01/2018 16:29,0.16,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 16:30,8/01/2018 16:59,0.154,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 17:00,8/01/2018 17:29,0.166,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 17:30,8/01/2018 17:59,0.146,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 18:00,8/01/2018 18:29,0.155,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 18:30,8/01/2018 18:59,0.138,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 19:00,8/01/2018 19:29,0.127,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 19:30,8/01/2018 19:59,0.633,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 20:00,8/01/2018 20:29,0.209,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 20:30,8/01/2018 20:59,0.191,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 21:00,8/01/2018 21:29,0.167,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 21:30,8/01/2018 21:59,0.212,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 22:00,8/01/2018 22:29,0.215,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 22:30,8/01/2018 22:59,0.182,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 23:00,8/01/2018 23:29,0.185,kWh,validated
0005424879RN95C,208034815,1,8/01/2018 23:30,8/01/2018 23:59,0.205,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 0:00,9/01/2018 0:29,0.182,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 0:30,9/01/2018 0:59,0.146,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 1:00,9/01/2018 1:29,0.121,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 1:30,9/01/2018 1:59,0.131,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 2:00,9/01/2018 2:29,0.137,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 2:30,9/01/2018 2:59,0.195,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 3:00,9/01/2018 3:29,0.156,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 3:30,9/01/2018 3:59,0.124,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 4:00,9/01/2018 4:29,0.118,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 4:30,9/01/2018 4:59,0.129,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 5:00,9/01/2018 5:29,0.127,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 5:30,9/01/2018 5:59,0.121,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 6:00,9/01/2018 6:29,0.12,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 6:30,9/01/2018 6:59,0.123,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 7:00,9/01/2018 7:29,0.143,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 7:30,9/01/2018 7:59,0.216,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 8:00,9/01/2018 8:29,0.157,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 8:30,9/01/2018 8:59,0.161,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 9:00,9/01/2018 9:29,0.166,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 9:30,9/01/2018 9:59,0.166,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 10:00,9/01/2018 10:29,0.152,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 10:30,9/01/2018 10:59,0.138,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 11:00,9/01/2018 11:29,0.12,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 11:30,9/01/2018 11:59,0.122,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 12:00,9/01/2018 12:29,0.169,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 12:30,9/01/2018 12:59,0.798,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 13:00,9/01/2018 13:29,0.417,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 13:30,9/01/2018 13:59,0.146,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 14:00,9/01/2018 14:29,0.14,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 14:30,9/01/2018 14:59,0.162,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 15:00,9/01/2018 15:29,0.144,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 15:30,9/01/2018 15:59,0.197,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 16:00,9/01/2018 16:29,0.156,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 16:30,9/01/2018 16:59,0.17,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 17:00,9/01/2018 17:29,0.167,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 17:30,9/01/2018 17:59,0.152,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 18:00,9/01/2018 18:29,0.124,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 18:30,9/01/2018 18:59,0.17,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 19:00,9/01/2018 19:29,0.183,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 19:30,9/01/2018 19:59,0.334,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 20:00,9/01/2018 20:29,0.167,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 20:30,9/01/2018 20:59,0.179,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 21:00,9/01/2018 21:29,0.215,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 21:30,9/01/2018 21:59,0.22,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 22:00,9/01/2018 22:29,0.21,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 22:30,9/01/2018 22:59,0.213,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 23:00,9/01/2018 23:29,0.166,kWh,validated
0005424879RN95C,208034815,1,9/01/2018 23:30,9/01/2018 23:59,0.172,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 0:00,10/01/2018 0:29,0.116,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 0:30,10/01/2018 0:59,0.112,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 1:00,10/01/2018 1:29,0.115,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 1:30,10/01/2018 1:59,0.119,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 2:00,10/01/2018 2:29,0.115,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 2:30,10/01/2018 2:59,0.11,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 3:00,10/01/2018 3:29,0.12,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 3:30,10/01/2018 3:59,0.154,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 4:00,10/01/2018 4:29,0.168,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 4:30,10/01/2018 4:59,0.133,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 5:00,10/01/2018 5:29,0.12,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 5:30,10/01/2018 5:59,0.112,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 6:00,10/01/2018 6:29,0.109,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 6:30,10/01/2018 6:59,0.118,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 7:00,10/01/2018 7:29,0.127,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 7:30,10/01/2018 7:59,0.172,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 8:00,10/01/2018 8:29,0.132,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 8:30,10/01/2018 8:59,0.119,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 9:00,10/01/2018 9:29,0.172,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 9:30,10/01/2018 9:59,0.158,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 10:00,10/01/2018 10:29,0.138,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 10:30,10/01/2018 10:59,0.358,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 11:00,10/01/2018 11:29,0.459,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 11:30,10/01/2018 11:59,0.293,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 12:00,10/01/2018 12:29,0.265,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 12:30,10/01/2018 12:59,0.264,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 13:00,10/01/2018 13:29,0.278,kWh,validated
0005424879RN95C,208034815,1,10/01/2018 13:30,10/01/2018 13:59,0.283,kWh,validated
